Date, Close, Open, High, Low, ZigZag Value, ZigZag Length, ZigZag Pips, ZigZag Deg, Volumes
2015.04.21 03:30, 1.06626, 1.06644, 1.06656, 1.06598, 1.06598, 542.00000, -189, 19.21, 203.00000
2015.04.21 12:15, 1.07734, 1.07538, 1.07813, 1.07533, 1.07813, 105.00000, 122, 49.17, 557.00000
2015.04.21 20:35, 1.07216, 1.07217, 1.07226, 1.07165, 1.07165, 100.00000, -65, 32.94, 222.00000
2015.04.22 05:30, 1.07958, 1.07946, 1.08008, 1.07943, 1.08008, 107.00000, 84, 38.23, 246.00000
2015.04.23 03:30, 1.06767, 1.06754, 1.06800, 1.06659, 1.06659, 264.00000, -135, 27.07, 539.00000
2015.04.23 14:25, 1.08415, 1.08396, 1.08451, 1.08366, 1.08451, 131.00000, 179, 53.83, 194.00000
2015.04.23 23:35, 1.07869, 1.07887, 1.07899, 1.07850, 1.07850, 110.00000, -60, 28.65, 109.00000
2015.04.24 04:30, 1.08896, 1.08964, 1.08999, 1.08895, 1.08999, 59.00000, 115, 62.82, 365.00000
2015.04.26 23:35, 1.08475, 1.08496, 1.08497, 1.08475, 1.08475, 229.00000, -52, 12.89, 82.00000
2015.04.27 02:15, 1.08796, 1.08854, 1.08866, 1.08793, 1.08866, 32.00000, 39, 50.70, 323.00000
2015.04.27 08:10, 1.08201, 1.08308, 1.08314, 1.08194, 1.08194, 71.00000, -67, 43.42, 218.00000
2015.04.27 12:25, 1.09185, 1.09218, 1.09265, 1.09156, 1.09265, 51.00000, 107, 64.54, 337.00000
2015.04.28 02:15, 1.08928, 1.08817, 1.08955, 1.08805, 1.08955, 166.00000, -31, 10.58, 407.00000
2015.04.28 03:00, 1.08720, 1.08740, 1.08740, 1.08601, 1.08601, 9.00000, -35, 75.74, 484.00000
2015.04.28 14:20, 1.09850, 1.09900, 1.09909, 1.09842, 1.09909, 136.00000, 131, 43.88, 167.00000
2015.04.29 00:50, 1.09610, 1.09637, 1.09639, 1.09595, 1.09595, 126.00000, -31, 13.99, 106.00000
2015.04.29 12:10, 1.11770, 1.11663, 1.11878, 1.11655, 1.11878, 136.00000, 228, 59.22, 408.00000
2015.04.30 02:05, 1.10835, 1.10814, 1.10836, 1.10716, 1.10716, 167.00000, -116, 34.83, 328.00000
2015.04.30 15:00, 1.12399, 1.12580, 1.12661, 1.12368, 1.12661, 155.00000, 195, 51.45, 800.00000
2015.05.01 02:00, 1.12171, 1.12185, 1.12263, 1.12170, 1.12263, 132.00000, -40, 16.78, 339.00000
2015.05.01 02:10, 1.12082, 1.12103, 1.12104, 1.12002, 1.12002, 2.00000, -26, 85.62, 273.00000
2015.05.01 10:00, 1.12302, 1.12736, 1.12899, 1.12302, 1.12899, 94.00000, 90, 43.66, 1027.00000
2015.05.01 12:55, 1.11767, 1.11800, 1.11873, 1.11748, 1.11748, 35.00000, -115, 73.09, 350.00000
2015.05.04 02:15, 1.12174, 1.12126, 1.12245, 1.12091, 1.12245, 160.00000, 50, 17.26, 295.00000
2015.05.05 04:30, 1.10724, 1.10704, 1.10738, 1.10663, 1.10663, 315.00000, -158, 26.67, 271.00000
2015.05.07 05:15, 1.13827, 1.13822, 1.13916, 1.13799, 1.13916, 585.00000, 325, 29.08, 477.00000
2015.05.08 02:20, 1.11886, 1.11879, 1.11895, 1.11816, 1.11816, 253.00000, -210, 39.69, 348.00000
2015.05.08 08:25, 1.12849, 1.12295, 1.12890, 1.12267, 1.12890, 73.00000, 107, 55.80, 1174.00000
2015.05.11 11:50, 1.11373, 1.11403, 1.11422, 1.11310, 1.11310, 329.00000, -158, 25.65, 300.00000
